INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2017-09-01T23:00:00-00:00,2017-09-02T00:00:00-00:00,2017-09-01,17,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,84.2013,1
2017-09-01T08:00:00-00:00,2017-09-01T09:00:00-00:00,2017-09-01,2,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,35.83057,1
2017-09-01T21:00:00-00:00,2017-09-01T22:00:00-00:00,2017-09-01,15,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,55.01917,1
2017-09-01T12:00:00-00:00,2017-09-01T13:00:00-00:00,2017-09-01,6,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,39.85897,1
2017-09-01T07:00:00-00:00,2017-09-01T08:00:00-00:00,2017-09-01,1,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,72.6786,1
2017-09-01T10:00:00-00:00,2017-09-01T11:00:00-00:00,2017-09-01,4,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,62.97269,1
2017-09-02T04:00:00-00:00,2017-09-02T05:00:00-00:00,2017-09-01,22,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,51.63095,1
2017-09-01T17:00:00-00:00,2017-09-01T18:00:00-00:00,2017-09-01,11,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,46.68455,1
2017-09-01T19:00:00-00:00,2017-09-01T20:00:00-00:00,2017-09-01,13,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,49.36592,1
2017-09-01T11:00:00-00:00,2017-09-01T12:00:00-00:00,2017-09-01,5,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,62.98048,1
