INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2017-01-01T11:00:00-00:00,2017-01-01T12:00:00-00:00,2017-01-01,4,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,34.69266,1
2017-01-02T00:00:00-00:00,2017-01-02T01:00:00-00:00,2017-01-01,17,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,36.63501,1
2017-01-01T09:00:00-00:00,2017-01-01T10:00:00-00:00,2017-01-01,2,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,35.19703,1
2017-01-01T13:00:00-00:00,2017-01-01T14:00:00-00:00,2017-01-01,6,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,37.08564,1
2017-01-01T16:00:00-00:00,2017-01-01T17:00:00-00:00,2017-01-01,9,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,34.76399,1
2017-01-01T17:00:00-00:00,2017-01-01T18:00:00-00:00,2017-01-01,10,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,32.97001,1
2017-01-01T18:00:00-00:00,2017-01-01T19:00:00-00:00,2017-01-01,11,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,30.21087,1
2017-01-01T23:00:00-00:00,2017-01-02T00:00:00-00:00,2017-01-01,16,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,29.60466,1
2017-01-02T01:00:00-00:00,2017-01-02T02:00:00-00:00,2017-01-01,18,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,53.81301,1
2017-01-01T12:00:00-00:00,2017-01-01T13:00:00-00:00,2017-01-01,5,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,34.43458,1
2017-01-01T15:00:00-00:00,2017-01-01T16:00:00-00:00,2017-01-01,8,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,39.09261,1
2017-01-02T04:00:00-00:00,2017-01-02T05:00:00-00:00,2017-01-01,21,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,46.95189,1
2017-01-01T14:00:00-00:00,2017-01-01T15:00:00-00:00,2017-01-01,7,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,37.76215,1
2017-01-01T19:00:00-00:00,2017-01-01T20:00:00-00:00,2017-01-01,12,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,28.30389,1
