INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2017-07-02T00:00:00-00:00,2017-07-02T01:00:00-00:00,2017-07-01,18,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,36.65331,1
2017-07-02T01:00:00-00:00,2017-07-02T02:00:00-00:00,2017-07-01,19,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,43.73656,1
2017-07-01T10:00:00-00:00,2017-07-01T11:00:00-00:00,2017-07-01,4,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,25.96281,1
2017-07-02T03:00:00-00:00,2017-07-02T04:00:00-00:00,2017-07-01,21,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,43.60126,1
2017-07-01T23:00:00-00:00,2017-07-02T00:00:00-00:00,2017-07-01,17,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,35.45117,1
2017-07-01T18:00:00-00:00,2017-07-01T19:00:00-00:00,2017-07-01,12,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,20.7599,1
2017-07-01T08:00:00-00:00,2017-07-01T09:00:00-00:00,2017-07-01,2,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,27.7352,1
2017-07-01T12:00:00-00:00,2017-07-01T13:00:00-00:00,2017-07-01,6,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,27.88302,1
2017-07-01T19:00:00-00:00,2017-07-01T20:00:00-00:00,2017-07-01,13,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,24.68319,1
2017-07-01T20:00:00-00:00,2017-07-01T21:00:00-00:00,2017-07-01,14,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,27.83283,1
2017-07-02T06:00:00-00:00,2017-07-02T07:00:00-00:00,2017-07-01,24,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,32.58604,1
2017-07-01T22:00:00-00:00,2017-07-01T23:00:00-00:00,2017-07-01,16,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,30.85513,1
