INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2017-12-02T01:00:00-00:00,2017-12-02T02:00:00-00:00,2017-12-01,18,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,58.5271,1
2017-12-01T11:00:00-00:00,2017-12-01T12:00:00-00:00,2017-12-01,4,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,29.42393,1
2017-12-01T19:00:00-00:00,2017-12-01T20:00:00-00:00,2017-12-01,12,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,25.80629,1
2017-12-02T00:00:00-00:00,2017-12-02T01:00:00-00:00,2017-12-01,17,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-11.80067,2
2017-12-02T07:00:00-00:00,2017-12-02T08:00:00-00:00,2017-12-01,24,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-0.87058,2
2017-12-01T09:00:00-00:00,2017-12-01T10:00:00-00:00,2017-12-01,2,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-12-01T11:00:00-00:00,2017-12-01T12:00:00-00:00,2017-12-01,4,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-12-02T04:00:00-00:00,2017-12-02T05:00:00-00:00,2017-12-01,21,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-11.47673,2
2017-12-01T23:00:00-00:00,2017-12-02T00:00:00-00:00,2017-12-01,16,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-4.2514,2
2017-12-01T21:00:00-00:00,2017-12-01T22:00:00-00:00,2017-12-01,14,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-8.91062,2
2017-12-01T19:00:00-00:00,2017-12-01T20:00:00-00:00,2017-12-01,12,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-6.99676,2
2017-12-02T06:00:00-00:00,2017-12-02T07:00:00-00:00,2017-12-01,23,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-4.65664,2
2017-12-02T03:00:00-00:00,2017-12-02T04:00:00-00:00,2017-12-01,20,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-14.2494,2
2017-12-01T15:00:00-00:00,2017-12-01T16:00:00-00:00,2017-12-01,8,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-7.15473,2
2017-12-01T22:00:00-00:00,2017-12-01T23:00:00-00:00,2017-12-01,15,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-7.65743,2
2017-12-02T02:00:00-00:00,2017-12-02T03:00:00-00:00,2017-12-01,19,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-23.42249,2
2017-12-01T12:00:00-00:00,2017-12-01T13:00:00-00:00,2017-12-01,5,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-12-01T08:00:00-00:00,2017-12-01T09:00:00-00:00,2017-12-01,1,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,2.73808,2
2017-12-01T13:00:00-00:00,2017-12-01T14:00:00-00:00,2017-12-01,6,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,5.47599,2
2017-12-01T20:00:00-00:00,2017-12-01T21:00:00-00:00,2017-12-01,13,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-7.45715,2
2017-12-01T18:00:00-00:00,2017-12-01T19:00:00-00:00,2017-12-01,11,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-8.54382,2
2017-12-01T17:00:00-00:00,2017-12-01T18:00:00-00:00,2017-12-01,10,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-6.82954,2
