INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2017-10-01T15:00:00-00:00,2017-10-01T16:00:00-00:00,2017-10-01,9,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,18.51529,1
2017-10-01T16:00:00-00:00,2017-10-01T17:00:00-00:00,2017-10-01,10,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,7.04186,1
2017-10-01T17:00:00-00:00,2017-10-01T18:00:00-00:00,2017-10-01,11,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,5.14797,1
2017-10-02T05:00:00-00:00,2017-10-02T06:00:00-00:00,2017-10-01,23,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,38.13038,1
2017-10-01T21:00:00-00:00,2017-10-01T22:00:00-00:00,2017-10-01,15,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,22.10332,1
2017-10-02T02:00:00-00:00,2017-10-02T03:00:00-00:00,2017-10-01,20,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,49.37663,1
2017-10-01T11:00:00-00:00,2017-10-01T12:00:00-00:00,2017-10-01,5,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,34.64535,1
2017-10-01T07:00:00-00:00,2017-10-01T08:00:00-00:00,2017-10-01,1,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,51.09133,1
2017-10-01T23:00:00-00:00,2017-10-02T00:00:00-00:00,2017-10-01,17,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,27.40822,1
2017-10-02T01:00:00-00:00,2017-10-02T02:00:00-00:00,2017-10-01,19,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,45.76924,1
2017-10-01T22:00:00-00:00,2017-10-01T23:00:00-00:00,2017-10-01,16,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,23.12994,1
2017-10-01T17:00:00-00:00,2017-10-01T18:00:00-00:00,2017-10-01,11,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-0.05434,2
2017-10-02T02:00:00-00:00,2017-10-02T03:00:00-00:00,2017-10-01,20,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-10-01T12:00:00-00:00,2017-10-01T13:00:00-00:00,2017-10-01,6,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0.33611,2
2017-10-01T14:00:00-00:00,2017-10-01T15:00:00-00:00,2017-10-01,8,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,1.41421,2
2017-10-01T10:00:00-00:00,2017-10-01T11:00:00-00:00,2017-10-01,4,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,8.51975,2
2017-10-01T08:00:00-00:00,2017-10-01T09:00:00-00:00,2017-10-01,2,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,27.49403,2
2017-10-02T00:00:00-00:00,2017-10-02T01:00:00-00:00,2017-10-01,18,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-0.85513,2
2017-10-02T06:00:00-00:00,2017-10-02T07:00:00-00:00,2017-10-01,24,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,4.48218,2
2017-10-02T04:00:00-00:00,2017-10-02T05:00:00-00:00,2017-10-01,22,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,1.95004,2
2017-10-01T19:00:00-00:00,2017-10-01T20:00:00-00:00,2017-10-01,13,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-10-01T13:00:00-00:00,2017-10-01T14:00:00-00:00,2017-10-01,7,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,13.43193,2
2017-10-01T21:00:00-00:00,2017-10-01T22:00:00-00:00,2017-10-01,15,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-10-01T15:00:00-00:00,2017-10-01T16:00:00-00:00,2017-10-01,9,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-10-02T03:00:00-00:00,2017-10-02T04:00:00-00:00,2017-10-01,21,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-10-01T20:00:00-00:00,2017-10-01T21:00:00-00:00,2017-10-01,14,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-10-02T05:00:00-00:00,2017-10-02T06:00:00-00:00,2017-10-01,23,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,2.61154,2
2017-10-01T09:00:00-00:00,2017-10-01T10:00:00-00:00,2017-10-01,3,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,17.39814,2
2017-10-01T22:00:00-00:00,2017-10-01T23:00:00-00:00,2017-10-01,16,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-0.4622,2
2017-10-01T07:00:00-00:00,2017-10-01T08:00:00-00:00,2017-10-01,1,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,16.32362,2
2017-10-02T01:00:00-00:00,2017-10-02T02:00:00-00:00,2017-10-01,19,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,2.56187,2
2017-10-01T18:00:00-00:00,2017-10-01T19:00:00-00:00,2017-10-01,12,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-0.0476,2
2017-10-01T11:00:00-00:00,2017-10-01T12:00:00-00:00,2017-10-01,5,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0.10206,2
2017-10-01T16:00:00-00:00,2017-10-01T17:00:00-00:00,2017-10-01,10,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-0.23799,2
2017-10-01T23:00:00-00:00,2017-10-02T00:00:00-00:00,2017-10-01,17,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-0.7932,2
2017-10-01T10:00:00-00:00,2017-10-01T11:00:00-00:00,2017-10-01,4,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,27.35043,3
2017-10-02T03:00:00-00:00,2017-10-02T04:00:00-00:00,2017-10-01,21,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,43.9063,3
2017-10-02T04:00:00-00:00,2017-10-02T05:00:00-00:00,2017-10-01,22,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,35.94906,3
2017-10-01T14:00:00-00:00,2017-10-01T15:00:00-00:00,2017-10-01,8,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,27.89256,3
2017-10-01T16:00:00-00:00,2017-10-01T17:00:00-00:00,2017-10-01,10,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,6.69043,3
2017-10-01T21:00:00-00:00,2017-10-01T22:00:00-00:00,2017-10-01,15,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,22.34238,3
2017-10-01T09:00:00-00:00,2017-10-01T10:00:00-00:00,2017-10-01,3,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,28.10727,3
2017-10-02T06:00:00-00:00,2017-10-02T07:00:00-00:00,2017-10-01,24,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,27.98891,3
2017-10-01T15:00:00-00:00,2017-10-01T16:00:00-00:00,2017-10-01,9,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,20.76171,3
2017-10-01T19:00:00-00:00,2017-10-01T20:00:00-00:00,2017-10-01,13,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,12.20205,3
2017-10-02T02:00:00-00:00,2017-10-02T03:00:00-00:00,2017-10-01,20,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,58.22716,3
2017-10-01T18:00:00-00:00,2017-10-01T19:00:00-00:00,2017-10-01,12,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,6.32808,3
2017-10-01T20:00:00-00:00,2017-10-01T21:00:00-00:00,2017-10-01,14,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,18.38987,3
2017-10-01T12:00:00-00:00,2017-10-01T13:00:00-00:00,2017-10-01,6,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,31.02378,3
2017-10-01T17:00:00-00:00,2017-10-01T18:00:00-00:00,2017-10-01,11,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,5.08932,3
2017-10-02T05:00:00-00:00,2017-10-02T06:00:00-00:00,2017-10-01,23,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,31.9127,3
2017-10-01T07:00:00-00:00,2017-10-01T08:00:00-00:00,2017-10-01,1,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,27.83198,3
2017-10-01T08:00:00-00:00,2017-10-01T09:00:00-00:00,2017-10-01,2,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,27.58762,3
2017-10-01T22:00:00-00:00,2017-10-01T23:00:00-00:00,2017-10-01,16,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,24.65219,3
2017-10-01T23:00:00-00:00,2017-10-02T00:00:00-00:00,2017-10-01,17,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,26.38113,3
2017-10-01T11:00:00-00:00,2017-10-01T12:00:00-00:00,2017-10-01,5,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,28.14346,3
2017-10-01T13:00:00-00:00,2017-10-01T14:00:00-00:00,2017-10-01,7,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,30.13361,3
2017-10-02T00:00:00-00:00,2017-10-02T01:00:00-00:00,2017-10-01,18,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,35.17484,3
2017-10-02T01:00:00-00:00,2017-10-02T02:00:00-00:00,2017-10-01,19,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,49.442,3
2017-10-01T13:00:00-00:00,2017-10-01T14:00:00-00:00,2017-10-01,7,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,2.66381,4
2017-10-01T08:00:00-00:00,2017-10-01T09:00:00-00:00,2017-10-01,2,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,1.51732,4
2017-10-01T18:00:00-00:00,2017-10-01T19:00:00-00:00,2017-10-01,12,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,0.29869,4
2017-10-01T21:00:00-00:00,2017-10-01T22:00:00-00:00,2017-10-01,15,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-0.23906,4
2017-10-01T16:00:00-00:00,2017-10-01T17:00:00-00:00,2017-10-01,10,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,0.58943,4
2017-10-02T01:00:00-00:00,2017-10-02T02:00:00-00:00,2017-10-01,19,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-6.23464,4
2017-10-01T15:00:00-00:00,2017-10-01T16:00:00-00:00,2017-10-01,9,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-2.24642,4
2017-10-01T17:00:00-00:00,2017-10-01T18:00:00-00:00,2017-10-01,11,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,0.11298,4
2017-10-01T19:00:00-00:00,2017-10-01T20:00:00-00:00,2017-10-01,13,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,0.25258,4
2017-10-01T09:00:00-00:00,2017-10-01T10:00:00-00:00,2017-10-01,3,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,2.11929,4
2017-10-01T11:00:00-00:00,2017-10-01T12:00:00-00:00,2017-10-01,5,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,6.39982,4
2017-10-01T12:00:00-00:00,2017-10-01T13:00:00-00:00,2017-10-01,6,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,5.26784,4
2017-10-02T02:00:00-00:00,2017-10-02T03:00:00-00:00,2017-10-01,20,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-8.85053,4
2017-10-02T04:00:00-00:00,2017-10-02T05:00:00-00:00,2017-10-01,22,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,6.7009,4
2017-10-02T06:00:00-00:00,2017-10-02T07:00:00-00:00,2017-10-01,24,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,4.36907,4
2017-10-01T22:00:00-00:00,2017-10-01T23:00:00-00:00,2017-10-01,16,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-1.06004,4
2017-10-02T00:00:00-00:00,2017-10-02T01:00:00-00:00,2017-10-01,18,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,4.5868,4
2017-10-02T05:00:00-00:00,2017-10-02T06:00:00-00:00,2017-10-01,23,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,3.60614,4
2017-10-01T23:00:00-00:00,2017-10-02T00:00:00-00:00,2017-10-01,17,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,1.8203,4
2017-10-01T10:00:00-00:00,2017-10-01T11:00:00-00:00,2017-10-01,4,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,4.24205,4
2017-10-02T03:00:00-00:00,2017-10-02T04:00:00-00:00,2017-10-01,21,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,4.86482,4
2017-10-01T07:00:00-00:00,2017-10-01T08:00:00-00:00,2017-10-01,1,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,6.93573,4
2017-10-01T20:00:00-00:00,2017-10-01T21:00:00-00:00,2017-10-01,14,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-0.05149,4
2017-10-01T14:00:00-00:00,2017-10-01T15:00:00-00:00,2017-10-01,8,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,1.3751,4
2017-10-02T16:00:00-00:00,2017-10-02T17:00:00-00:00,2017-10-02,10,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,34.18665,5
2017-10-02T15:00:00-00:00,2017-10-02T16:00:00-00:00,2017-10-02,9,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,39.02719,5
2017-10-03T03:00:00-00:00,2017-10-03T04:00:00-00:00,2017-10-02,21,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,37.99314,5
2017-10-03T06:00:00-00:00,2017-10-03T07:00:00-00:00,2017-10-02,24,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,30.55473,5
2017-10-02T17:00:00-00:00,2017-10-02T18:00:00-00:00,2017-10-02,11,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,29.41812,5
2017-10-03T04:00:00-00:00,2017-10-03T05:00:00-00:00,2017-10-02,22,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,47.95189,5
2017-10-02T14:00:00-00:00,2017-10-02T15:00:00-00:00,2017-10-02,8,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,40.51688,5
2017-10-02T22:00:00-00:00,2017-10-02T23:00:00-00:00,2017-10-02,16,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,23.9875,5
2017-10-02T23:00:00-00:00,2017-10-03T00:00:00-00:00,2017-10-02,17,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,27.41033,5
2017-10-02T12:00:00-00:00,2017-10-02T13:00:00-00:00,2017-10-02,6,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,31.41728,5
2017-10-02T20:00:00-00:00,2017-10-02T21:00:00-00:00,2017-10-02,14,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,24.01527,5
2017-10-03T01:00:00-00:00,2017-10-03T02:00:00-00:00,2017-10-02,19,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,48.10873,5
2017-10-02T09:00:00-00:00,2017-10-02T10:00:00-00:00,2017-10-02,3,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,29.26657,5
