INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2017-02-01T14:00:00-00:00,2017-02-01T15:00:00-00:00,2017-02-01,7,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,48.98139,1
2017-02-02T06:00:00-00:00,2017-02-02T07:00:00-00:00,2017-02-01,23,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,38.22148,1
2017-02-01T17:00:00-00:00,2017-02-01T18:00:00-00:00,2017-02-01,10,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,43.19007,1
2017-02-01T10:00:00-00:00,2017-02-01T11:00:00-00:00,2017-02-01,3,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,52.91039,1
2017-02-02T01:00:00-00:00,2017-02-02T02:00:00-00:00,2017-02-01,18,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,65.72684,1
2017-02-02T02:00:00-00:00,2017-02-02T03:00:00-00:00,2017-02-01,19,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,73.01611,1
2017-02-02T05:00:00-00:00,2017-02-02T06:00:00-00:00,2017-02-01,22,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,49.68252,1
2017-02-01T18:00:00-00:00,2017-02-01T19:00:00-00:00,2017-02-01,11,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKA_6_N001,ALL,1,3.91431,2
2017-02-02T01:00:00-00:00,2017-02-02T02:00:00-00:00,2017-02-01,18,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKA_6_N001,ALL,1,-0.09932,2
2017-02-01T16:00:00-00:00,2017-02-01T17:00:00-00:00,2017-02-01,9,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKA_6_N001,ALL,1,0,2
2017-02-01T23:00:00-00:00,2017-02-02T00:00:00-00:00,2017-02-01,16,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKA_6_N001,ALL,1,15.46825,2
2017-02-01T10:00:00-00:00,2017-02-01T11:00:00-00:00,2017-02-01,3,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKA_6_N001,ALL,1,19.03077,2
2017-02-01T14:00:00-00:00,2017-02-01T15:00:00-00:00,2017-02-01,7,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKA_6_N001,ALL,1,-11.3848,2
2017-02-01T19:00:00-00:00,2017-02-01T20:00:00-00:00,2017-02-01,12,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKA_6_N001,ALL,1,9.72382,2
2017-02-01T08:00:00-00:00,2017-02-01T09:00:00-00:00,2017-02-01,1,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKA_6_N001,ALL,1,3.91069,2
2017-02-01T09:00:00-00:00,2017-02-01T10:00:00-00:00,2017-02-01,2,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKA_6_N001,ALL,1,6.84366,2
2017-02-02T06:00:00-00:00,2017-02-02T07:00:00-00:00,2017-02-01,23,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKA_6_N001,ALL,1,10.36861,2
2017-02-02T07:00:00-00:00,2017-02-02T08:00:00-00:00,2017-02-01,24,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKA_6_N001,ALL,1,2.92145,2
2017-02-02T00:00:00-00:00,2017-02-02T01:00:00-00:00,2017-02-01,17,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKA_6_N001,ALL,1,0,2
2017-02-02T03:00:00-00:00,2017-02-02T04:00:00-00:00,2017-02-01,20,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKA_6_N001,ALL,1,8.14174,2
2017-02-01T17:00:00-00:00,2017-02-01T18:00:00-00:00,2017-02-01,10,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKA_6_N001,ALL,1,6.98314,2
2017-02-01T11:00:00-00:00,2017-02-01T12:00:00-00:00,2017-02-01,4,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKA_6_N001,ALL,1,19.5576,2
2017-02-02T02:00:00-00:00,2017-02-02T03:00:00-00:00,2017-02-01,19,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKA_6_N001,ALL,1,0,2
2017-02-02T04:00:00-00:00,2017-02-02T05:00:00-00:00,2017-02-01,21,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKA_6_N001,ALL,1,18.41644,2
2017-02-02T05:00:00-00:00,2017-02-02T06:00:00-00:00,2017-02-01,22,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKA_6_N001,ALL,1,1.92437,2
2017-02-01T22:00:00-00:00,2017-02-01T23:00:00-00:00,2017-02-01,15,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKA_6_N001,ALL,1,11.66945,2
2017-02-01T12:00:00-00:00,2017-02-01T13:00:00-00:00,2017-02-01,5,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKA_6_N001,ALL,1,6.93667,2
2017-02-01T21:00:00-00:00,2017-02-01T22:00:00-00:00,2017-02-01,14,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKA_6_N001,ALL,1,9.63486,2
2017-02-01T13:00:00-00:00,2017-02-01T14:00:00-00:00,2017-02-01,6,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKA_6_N001,ALL,1,0,2
2017-02-01T15:00:00-00:00,2017-02-01T16:00:00-00:00,2017-02-01,8,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKA_6_N001,ALL,1,-13.44228,2
2017-02-01T20:00:00-00:00,2017-02-01T21:00:00-00:00,2017-02-01,13,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKA_6_N001,ALL,1,9.28162,2
2017-02-01T17:00:00-00:00,2017-02-01T18:00:00-00:00,2017-02-01,10,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,26.6875,3
2017-02-01T11:00:00-00:00,2017-02-01T12:00:00-00:00,2017-02-01,4,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,26.10966,3
2017-02-01T16:00:00-00:00,2017-02-01T17:00:00-00:00,2017-02-01,9,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,33.14704,3
2017-02-01T20:00:00-00:00,2017-02-01T21:00:00-00:00,2017-02-01,13,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,17.01301,3
2017-02-01T10:00:00-00:00,2017-02-01T11:00:00-00:00,2017-02-01,3,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,26.05524,3
2017-02-02T06:00:00-00:00,2017-02-02T07:00:00-00:00,2017-02-01,23,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,34.31424,3
2017-02-02T04:00:00-00:00,2017-02-02T05:00:00-00:00,2017-02-01,21,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,47.82546,3
2017-02-01T21:00:00-00:00,2017-02-01T22:00:00-00:00,2017-02-01,14,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,18.58479,3
2017-02-02T01:00:00-00:00,2017-02-02T02:00:00-00:00,2017-02-01,18,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,49.58282,3
2017-02-01T09:00:00-00:00,2017-02-01T10:00:00-00:00,2017-02-01,2,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,27.56227,3
2017-02-02T02:00:00-00:00,2017-02-02T03:00:00-00:00,2017-02-01,19,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,56.67192,3
2017-02-02T05:00:00-00:00,2017-02-02T06:00:00-00:00,2017-02-01,22,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,39.70911,3
2017-02-01T18:00:00-00:00,2017-02-01T19:00:00-00:00,2017-02-01,11,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,24.74584,3
2017-02-01T23:00:00-00:00,2017-02-02T00:00:00-00:00,2017-02-01,16,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,29.29458,3
2017-02-02T00:00:00-00:00,2017-02-02T01:00:00-00:00,2017-02-01,17,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,36.59313,3
2017-02-01T08:00:00-00:00,2017-02-01T09:00:00-00:00,2017-02-01,1,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,28.91491,3
2017-02-01T13:00:00-00:00,2017-02-01T14:00:00-00:00,2017-02-01,6,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,35.91217,3
2017-02-02T07:00:00-00:00,2017-02-02T08:00:00-00:00,2017-02-01,24,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,31.08808,3
2017-02-01T19:00:00-00:00,2017-02-01T20:00:00-00:00,2017-02-01,12,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,20.66929,3
2017-02-01T22:00:00-00:00,2017-02-01T23:00:00-00:00,2017-02-01,15,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,22.8683,3
2017-02-01T12:00:00-00:00,2017-02-01T13:00:00-00:00,2017-02-01,5,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,27.97382,3
2017-02-01T14:00:00-00:00,2017-02-01T15:00:00-00:00,2017-02-01,7,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,44.6826,3
2017-02-02T03:00:00-00:00,2017-02-02T04:00:00-00:00,2017-02-01,20,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,49.45807,3
2017-02-01T15:00:00-00:00,2017-02-01T16:00:00-00:00,2017-02-01,8,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,49.67433,3
2017-02-01T22:00:00-00:00,2017-02-01T23:00:00-00:00,2017-02-01,15,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,-9.20449,4
2017-02-02T03:00:00-00:00,2017-02-02T04:00:00-00:00,2017-02-01,20,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,-10.23287,4
2017-02-01T11:00:00-00:00,2017-02-01T12:00:00-00:00,2017-02-01,4,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,7.31593,4
2017-02-02T02:00:00-00:00,2017-02-02T03:00:00-00:00,2017-02-01,19,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,16.34418,4
2017-02-02T01:00:00-00:00,2017-02-02T02:00:00-00:00,2017-02-01,18,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,16.24333,4
2017-02-02T04:00:00-00:00,2017-02-02T05:00:00-00:00,2017-02-01,21,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,-20.97625,4
2017-02-02T07:00:00-00:00,2017-02-02T08:00:00-00:00,2017-02-01,24,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,2.95959,4
2017-02-01T18:00:00-00:00,2017-02-01T19:00:00-00:00,2017-02-01,11,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,9.75976,4
2017-02-01T20:00:00-00:00,2017-02-01T21:00:00-00:00,2017-02-01,13,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,1.4325,4
2017-02-01T23:00:00-00:00,2017-02-02T00:00:00-00:00,2017-02-01,16,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,-10.92688,4
2017-02-01T12:00:00-00:00,2017-02-01T13:00:00-00:00,2017-02-01,5,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,0.36086,4
2017-02-01T09:00:00-00:00,2017-02-01T10:00:00-00:00,2017-02-01,2,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,6.47162,4
2017-02-01T14:00:00-00:00,2017-02-01T15:00:00-00:00,2017-02-01,7,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,15.68359,4
2017-02-02T00:00:00-00:00,2017-02-02T01:00:00-00:00,2017-02-01,17,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,11.53049,4
2017-02-01T13:00:00-00:00,2017-02-01T14:00:00-00:00,2017-02-01,6,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,13.35214,4
2017-02-02T06:00:00-00:00,2017-02-02T07:00:00-00:00,2017-02-01,23,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,-6.46137,4
2017-02-01T19:00:00-00:00,2017-02-01T20:00:00-00:00,2017-02-01,12,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,6.5749,4
2017-02-01T21:00:00-00:00,2017-02-01T22:00:00-00:00,2017-02-01,14,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,0.88464,4
2017-02-01T10:00:00-00:00,2017-02-01T11:00:00-00:00,2017-02-01,3,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,7.82439,4
2017-02-02T05:00:00-00:00,2017-02-02T06:00:00-00:00,2017-02-01,22,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,8.04904,4
2017-02-01T16:00:00-00:00,2017-02-01T17:00:00-00:00,2017-02-01,9,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,13.29528,4
2017-02-01T17:00:00-00:00,2017-02-01T18:00:00-00:00,2017-02-01,10,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,9.51943,4
2017-02-01T15:00:00-00:00,2017-02-01T16:00:00-00:00,2017-02-01,8,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,19.62136,4
2017-02-01T08:00:00-00:00,2017-02-01T09:00:00-00:00,2017-02-01,1,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,1.84766,4
2017-02-03T02:00:00-00:00,2017-02-03T03:00:00-00:00,2017-02-02,19,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,72.12612,5
2017-02-02T10:00:00-00:00,2017-02-02T11:00:00-00:00,2017-02-02,3,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,27.31485,5
2017-02-03T03:00:00-00:00,2017-02-03T04:00:00-00:00,2017-02-02,20,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,113.40154,5
2017-02-02T08:00:00-00:00,2017-02-02T09:00:00-00:00,2017-02-02,1,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,33.19276,5
2017-02-03T07:00:00-00:00,2017-02-03T08:00:00-00:00,2017-02-02,24,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,35.93685,5
2017-02-02T13:00:00-00:00,2017-02-02T14:00:00-00:00,2017-02-02,6,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,38.85019,5
2017-02-02T09:00:00-00:00,2017-02-02T10:00:00-00:00,2017-02-02,2,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,29.29567,5
2017-02-02T23:00:00-00:00,2017-02-03T00:00:00-00:00,2017-02-02,16,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,33.08751,5
2017-02-02T19:00:00-00:00,2017-02-02T20:00:00-00:00,2017-02-02,12,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,33.92061,5
2017-02-02T16:00:00-00:00,2017-02-02T17:00:00-00:00,2017-02-02,9,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,42.98048,5
2017-02-02T21:00:00-00:00,2017-02-02T22:00:00-00:00,2017-02-02,14,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,37.65726,5
2017-02-02T17:00:00-00:00,2017-02-02T18:00:00-00:00,2017-02-02,10,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,38.03127,5
2017-02-03T04:00:00-00:00,2017-02-03T05:00:00-00:00,2017-02-02,21,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,42.82471,5
2017-02-03T01:00:00-00:00,2017-02-03T02:00:00-00:00,2017-02-02,18,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,61.69784,5
2017-02-02T12:00:00-00:00,2017-02-02T13:00:00-00:00,2017-02-02,5,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,31.31973,5
2017-02-02T11:00:00-00:00,2017-02-02T12:00:00-00:00,2017-02-02,4,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,28.44851,5
2017-02-03T00:00:00-00:00,2017-02-03T01:00:00-00:00,2017-02-02,17,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,48.31828,5
