INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2017-11-02T03:00:00-00:00,2017-11-02T04:00:00-00:00,2017-11-01,21,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-11-02T06:00:00-00:00,2017-11-02T07:00:00-00:00,2017-11-01,24,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-11-02T01:00:00-00:00,2017-11-02T02:00:00-00:00,2017-11-01,19,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-11-01T17:00:00-00:00,2017-11-01T18:00:00-00:00,2017-11-01,11,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-1.24441,2
2017-11-01T15:00:00-00:00,2017-11-01T16:00:00-00:00,2017-11-01,9,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-11-01T07:00:00-00:00,2017-11-01T08:00:00-00:00,2017-11-01,1,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-11-01T22:00:00-00:00,2017-11-01T23:00:00-00:00,2017-11-01,16,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-0.47923,2
2017-11-01T14:00:00-00:00,2017-11-01T15:00:00-00:00,2017-11-01,8,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-11-01T11:00:00-00:00,2017-11-01T12:00:00-00:00,2017-11-01,5,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-11-01T09:00:00-00:00,2017-11-01T10:00:00-00:00,2017-11-01,3,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-11-01T21:00:00-00:00,2017-11-01T22:00:00-00:00,2017-11-01,15,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-1.97808,2
2017-11-01T16:00:00-00:00,2017-11-01T17:00:00-00:00,2017-11-01,10,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-0.2888,2
2017-11-01T10:00:00-00:00,2017-11-01T11:00:00-00:00,2017-11-01,4,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,29.12573,3
2017-11-02T05:00:00-00:00,2017-11-02T06:00:00-00:00,2017-11-01,23,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,38.00436,3
2017-11-01T19:00:00-00:00,2017-11-01T20:00:00-00:00,2017-11-01,13,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,28.81677,3
2017-11-01T09:00:00-00:00,2017-11-01T10:00:00-00:00,2017-11-01,3,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,29.13157,3
2017-11-01T13:00:00-00:00,2017-11-01T14:00:00-00:00,2017-11-01,7,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,46.6969,3
2017-11-01T14:00:00-00:00,2017-11-01T15:00:00-00:00,2017-11-01,8,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,64.94335,3
2017-11-01T16:00:00-00:00,2017-11-01T17:00:00-00:00,2017-11-01,10,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,34.60706,3
2017-11-01T23:00:00-00:00,2017-11-02T00:00:00-00:00,2017-11-01,17,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,33.57113,3
2017-11-01T07:00:00-00:00,2017-11-01T08:00:00-00:00,2017-11-01,1,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,33.4277,3
2017-11-02T01:00:00-00:00,2017-11-02T02:00:00-00:00,2017-11-01,19,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,76.86001,3
2017-11-01T17:00:00-00:00,2017-11-01T18:00:00-00:00,2017-11-01,11,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,31.65376,3
2017-11-02T00:00:00-00:00,2017-11-02T01:00:00-00:00,2017-11-01,18,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,50.34048,3
2017-11-01T11:00:00-00:00,2017-11-01T12:00:00-00:00,2017-11-01,5,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,30.4483,3
2017-11-01T15:00:00-00:00,2017-11-01T16:00:00-00:00,2017-11-01,9,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,47.29675,3
2017-11-01T21:00:00-00:00,2017-11-01T22:00:00-00:00,2017-11-01,15,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,29.56988,3
2017-11-01T08:00:00-00:00,2017-11-01T09:00:00-00:00,2017-11-01,2,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,30.64087,3
2017-11-01T12:00:00-00:00,2017-11-01T13:00:00-00:00,2017-11-01,6,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,35.27531,3
2017-11-02T02:00:00-00:00,2017-11-02T03:00:00-00:00,2017-11-01,20,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,54.7033,3
2017-11-02T03:00:00-00:00,2017-11-02T04:00:00-00:00,2017-11-01,21,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,50.56242,3
2017-11-02T06:00:00-00:00,2017-11-02T07:00:00-00:00,2017-11-01,24,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,34.52168,3
2017-11-01T18:00:00-00:00,2017-11-01T19:00:00-00:00,2017-11-01,12,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,30.33966,3
2017-11-01T22:00:00-00:00,2017-11-01T23:00:00-00:00,2017-11-01,16,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,30.22707,3
2017-11-02T04:00:00-00:00,2017-11-02T05:00:00-00:00,2017-11-01,22,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,44.36979,3
2017-11-01T20:00:00-00:00,2017-11-01T21:00:00-00:00,2017-11-01,14,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,28.59258,3
2017-11-01T07:00:00-00:00,2017-11-01T08:00:00-00:00,2017-11-01,1,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-1.73156,4
2017-11-02T04:00:00-00:00,2017-11-02T05:00:00-00:00,2017-11-01,22,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-3.67826,4
2017-11-01T22:00:00-00:00,2017-11-01T23:00:00-00:00,2017-11-01,16,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,1.19095,4
2017-11-01T23:00:00-00:00,2017-11-02T00:00:00-00:00,2017-11-01,17,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,0.22493,4
2017-11-01T10:00:00-00:00,2017-11-01T11:00:00-00:00,2017-11-01,4,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,0.5563,4
2017-11-01T19:00:00-00:00,2017-11-01T20:00:00-00:00,2017-11-01,13,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,1.4149,4
2017-11-01T14:00:00-00:00,2017-11-01T15:00:00-00:00,2017-11-01,8,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-2.78607,4
2017-11-02T06:00:00-00:00,2017-11-02T07:00:00-00:00,2017-11-01,24,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-0.17606,4
2017-11-01T09:00:00-00:00,2017-11-01T10:00:00-00:00,2017-11-01,3,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-1.82946,4
2017-11-01T12:00:00-00:00,2017-11-01T13:00:00-00:00,2017-11-01,6,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,1.26638,4
2017-11-01T15:00:00-00:00,2017-11-01T16:00:00-00:00,2017-11-01,9,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-2.31754,4
2017-11-02T01:00:00-00:00,2017-11-02T02:00:00-00:00,2017-11-01,19,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-5.17268,4
2017-11-01T11:00:00-00:00,2017-11-01T12:00:00-00:00,2017-11-01,5,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,0.10352,4
2017-11-01T13:00:00-00:00,2017-11-01T14:00:00-00:00,2017-11-01,7,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-3.11001,4
2017-11-02T02:00:00-00:00,2017-11-02T03:00:00-00:00,2017-11-01,20,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-1.12689,4
2017-11-02T03:00:00-00:00,2017-11-02T04:00:00-00:00,2017-11-01,21,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-4.30286,4
2017-11-01T16:00:00-00:00,2017-11-01T17:00:00-00:00,2017-11-01,10,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,2.41211,4
2017-11-01T17:00:00-00:00,2017-11-01T18:00:00-00:00,2017-11-01,11,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-0.49696,4
2017-11-01T08:00:00-00:00,2017-11-01T09:00:00-00:00,2017-11-01,2,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-1.64235,4
2017-11-02T05:00:00-00:00,2017-11-02T06:00:00-00:00,2017-11-01,23,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-0.31164,4
2017-11-01T18:00:00-00:00,2017-11-01T19:00:00-00:00,2017-11-01,12,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,1.1256,4
2017-11-01T20:00:00-00:00,2017-11-01T21:00:00-00:00,2017-11-01,14,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,1.44107,4
2017-11-02T00:00:00-00:00,2017-11-02T01:00:00-00:00,2017-11-01,18,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-2.86437,4
2017-11-01T21:00:00-00:00,2017-11-01T22:00:00-00:00,2017-11-01,15,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-0.3578,4
2017-11-02T22:00:00-00:00,2017-11-02T23:00:00-00:00,2017-11-02,16,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,30.5291,5
2017-11-03T02:00:00-00:00,2017-11-03T03:00:00-00:00,2017-11-02,20,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,50.29255,5
2017-11-02T12:00:00-00:00,2017-11-02T13:00:00-00:00,2017-11-02,6,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,32.48014,5
2017-11-02T14:00:00-00:00,2017-11-02T15:00:00-00:00,2017-11-02,8,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,58.86962,5
2017-11-02T16:00:00-00:00,2017-11-02T17:00:00-00:00,2017-11-02,10,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,37.19039,5
2017-11-02T23:00:00-00:00,2017-11-03T00:00:00-00:00,2017-11-02,17,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,36.78321,5
2017-11-02T19:00:00-00:00,2017-11-02T20:00:00-00:00,2017-11-02,13,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,28.59678,5
2017-11-02T21:00:00-00:00,2017-11-02T22:00:00-00:00,2017-11-02,15,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,27.12966,5
2017-11-02T10:00:00-00:00,2017-11-02T11:00:00-00:00,2017-11-02,4,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,29.06142,5
2017-11-03T06:00:00-00:00,2017-11-03T07:00:00-00:00,2017-11-02,24,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,37.18995,5
2017-11-02T15:00:00-00:00,2017-11-02T16:00:00-00:00,2017-11-02,9,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,40.17116,5
2017-11-02T07:00:00-00:00,2017-11-02T08:00:00-00:00,2017-11-02,1,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,33.91482,5
2017-11-02T11:00:00-00:00,2017-11-02T12:00:00-00:00,2017-11-02,5,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,30.14128,5
2017-11-02T13:00:00-00:00,2017-11-02T14:00:00-00:00,2017-11-02,7,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,44.35809,5
