INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2017-08-02T04:00:00-00:00,2017-08-02T05:00:00-00:00,2017-08-01,22,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,57.09031,1
2017-08-01T18:00:00-00:00,2017-08-01T19:00:00-00:00,2017-08-01,12,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,40.59476,1
2017-08-01T20:00:00-00:00,2017-08-01T21:00:00-00:00,2017-08-01,14,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,51.05142,1
2017-08-02T00:00:00-00:00,2017-08-02T01:00:00-00:00,2017-08-01,18,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,223.28245,1
2017-08-01T23:00:00-00:00,2017-08-02T00:00:00-00:00,2017-08-01,17,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,180.24612,1
2017-08-01T08:00:00-00:00,2017-08-01T09:00:00-00:00,2017-08-01,2,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,35.91764,1
2017-08-01T22:00:00-00:00,2017-08-01T23:00:00-00:00,2017-08-01,16,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,95.06634,1
2017-08-02T05:00:00-00:00,2017-08-02T06:00:00-00:00,2017-08-01,23,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,41.7504,1
2017-08-02T06:00:00-00:00,2017-08-02T07:00:00-00:00,2017-08-01,24,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,43.2404,1
2017-08-01T15:00:00-00:00,2017-08-01T16:00:00-00:00,2017-08-01,9,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,50.10573,1
2017-08-01T21:00:00-00:00,2017-08-01T22:00:00-00:00,2017-08-01,15,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,62.92955,1
2017-08-01T09:00:00-00:00,2017-08-01T10:00:00-00:00,2017-08-01,3,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,33.38858,1
2017-08-02T03:00:00-00:00,2017-08-02T04:00:00-00:00,2017-08-01,21,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,100.10079,1
2017-08-01T07:00:00-00:00,2017-08-01T08:00:00-00:00,2017-08-01,1,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,36.40815,1
2017-08-01T20:00:00-00:00,2017-08-01T21:00:00-00:00,2017-08-01,14,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-08-01T17:00:00-00:00,2017-08-01T18:00:00-00:00,2017-08-01,11,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-08-02T00:00:00-00:00,2017-08-02T01:00:00-00:00,2017-08-01,18,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-08-01T07:00:00-00:00,2017-08-01T08:00:00-00:00,2017-08-01,1,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-0.68555,2
2017-08-01T15:00:00-00:00,2017-08-01T16:00:00-00:00,2017-08-01,9,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,16.91908,2
2017-08-01T16:00:00-00:00,2017-08-01T17:00:00-00:00,2017-08-01,10,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,15.42322,2
2017-08-01T08:00:00-00:00,2017-08-01T09:00:00-00:00,2017-08-01,2,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-0.4423,2
2017-08-01T09:00:00-00:00,2017-08-01T10:00:00-00:00,2017-08-01,3,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-0.57429,2
2017-08-01T11:00:00-00:00,2017-08-01T12:00:00-00:00,2017-08-01,5,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-08-02T01:00:00-00:00,2017-08-02T02:00:00-00:00,2017-08-01,19,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-6.22105,2
2017-08-01T10:00:00-00:00,2017-08-01T11:00:00-00:00,2017-08-01,4,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-0.21497,2
2017-08-01T13:00:00-00:00,2017-08-01T14:00:00-00:00,2017-08-01,7,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,12.33318,2
2017-08-02T03:00:00-00:00,2017-08-02T04:00:00-00:00,2017-08-01,21,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-08-01T23:00:00-00:00,2017-08-02T00:00:00-00:00,2017-08-01,17,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,17.09165,2
2017-08-01T12:00:00-00:00,2017-08-01T13:00:00-00:00,2017-08-01,6,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-0.30263,2
2017-08-02T05:00:00-00:00,2017-08-02T06:00:00-00:00,2017-08-01,23,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-0.59553,2
2017-08-02T06:00:00-00:00,2017-08-02T07:00:00-00:00,2017-08-01,24,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,8.14714,2
2017-08-01T18:00:00-00:00,2017-08-01T19:00:00-00:00,2017-08-01,12,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-08-01T21:00:00-00:00,2017-08-01T22:00:00-00:00,2017-08-01,15,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0.68808,2
2017-08-02T02:00:00-00:00,2017-08-02T03:00:00-00:00,2017-08-01,20,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-08-02T04:00:00-00:00,2017-08-02T05:00:00-00:00,2017-08-01,22,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-08-01T14:00:00-00:00,2017-08-01T15:00:00-00:00,2017-08-01,8,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,11.88256,2
2017-08-01T19:00:00-00:00,2017-08-01T20:00:00-00:00,2017-08-01,13,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-08-01T22:00:00-00:00,2017-08-01T23:00:00-00:00,2017-08-01,16,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-08-01T08:00:00-00:00,2017-08-01T09:00:00-00:00,2017-08-01,2,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,31.13542,3
2017-08-02T06:00:00-00:00,2017-08-02T07:00:00-00:00,2017-08-01,24,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,41.01597,3
2017-08-01T21:00:00-00:00,2017-08-01T22:00:00-00:00,2017-08-01,15,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,71.12498,3
2017-08-02T05:00:00-00:00,2017-08-02T06:00:00-00:00,2017-08-01,23,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,48.62318,3
2017-08-01T13:00:00-00:00,2017-08-01T14:00:00-00:00,2017-08-01,7,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,38.79746,3
2017-08-02T02:00:00-00:00,2017-08-02T03:00:00-00:00,2017-08-01,20,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,367.77583,3
2017-08-02T03:00:00-00:00,2017-08-02T04:00:00-00:00,2017-08-01,21,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,113.13381,3
2017-08-02T04:00:00-00:00,2017-08-02T05:00:00-00:00,2017-08-01,22,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,64.64761,3
2017-08-01T15:00:00-00:00,2017-08-01T16:00:00-00:00,2017-08-01,9,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,36.1668,3
2017-08-01T16:00:00-00:00,2017-08-01T17:00:00-00:00,2017-08-01,10,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,38.7674,3
2017-08-02T01:00:00-00:00,2017-08-02T02:00:00-00:00,2017-08-01,19,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,411.08498,3
2017-08-01T12:00:00-00:00,2017-08-01T13:00:00-00:00,2017-08-01,6,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,31.66909,3
2017-08-01T09:00:00-00:00,2017-08-01T10:00:00-00:00,2017-08-01,3,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,29.04547,3
2017-08-01T14:00:00-00:00,2017-08-01T15:00:00-00:00,2017-08-01,8,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,39.22682,3
2017-08-01T19:00:00-00:00,2017-08-01T20:00:00-00:00,2017-08-01,13,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,50.62232,3
2017-08-01T10:00:00-00:00,2017-08-01T11:00:00-00:00,2017-08-01,4,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,28.60415,3
2017-08-01T11:00:00-00:00,2017-08-01T12:00:00-00:00,2017-08-01,5,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,29.4237,3
2017-08-02T00:00:00-00:00,2017-08-02T01:00:00-00:00,2017-08-01,18,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,258.81818,3
2017-08-01T07:00:00-00:00,2017-08-01T08:00:00-00:00,2017-08-01,1,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,33.06034,3
2017-08-01T17:00:00-00:00,2017-08-01T18:00:00-00:00,2017-08-01,11,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,42.63662,3
2017-08-01T18:00:00-00:00,2017-08-01T19:00:00-00:00,2017-08-01,12,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,46.53762,3
2017-08-01T20:00:00-00:00,2017-08-01T21:00:00-00:00,2017-08-01,14,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,60.13832,3
2017-08-01T22:00:00-00:00,2017-08-01T23:00:00-00:00,2017-08-01,16,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,112.49123,3
2017-08-01T23:00:00-00:00,2017-08-02T00:00:00-00:00,2017-08-01,17,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,189.34022,3
2017-08-02T02:00:00-00:00,2017-08-02T03:00:00-00:00,2017-08-01,20,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-42.07356,4
2017-08-02T00:00:00-00:00,2017-08-02T01:00:00-00:00,2017-08-01,18,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-35.53574,4
2017-08-01T13:00:00-00:00,2017-08-01T14:00:00-00:00,2017-08-01,7,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-0.90398,4
2017-08-01T14:00:00-00:00,2017-08-01T15:00:00-00:00,2017-08-01,8,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-5.20148,4
2017-08-02T01:00:00-00:00,2017-08-02T02:00:00-00:00,2017-08-01,19,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-68.28121,4
2017-08-01T09:00:00-00:00,2017-08-01T10:00:00-00:00,2017-08-01,3,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,4.9174,4
2017-08-01T10:00:00-00:00,2017-08-01T11:00:00-00:00,2017-08-01,4,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,4.47369,4
2017-08-01T12:00:00-00:00,2017-08-01T13:00:00-00:00,2017-08-01,6,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,4.62052,4
2017-08-01T19:00:00-00:00,2017-08-01T20:00:00-00:00,2017-08-01,13,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-4.65219,4
2017-08-01T21:00:00-00:00,2017-08-01T22:00:00-00:00,2017-08-01,15,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-8.88351,4
2017-08-01T23:00:00-00:00,2017-08-02T00:00:00-00:00,2017-08-01,17,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-26.18575,4
2017-08-01T16:00:00-00:00,2017-08-01T17:00:00-00:00,2017-08-01,10,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-3.98529,4
2017-08-02T03:00:00-00:00,2017-08-02T04:00:00-00:00,2017-08-01,21,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-13.03301,4
2017-08-01T15:00:00-00:00,2017-08-01T16:00:00-00:00,2017-08-01,9,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-2.98014,4
2017-08-01T18:00:00-00:00,2017-08-01T19:00:00-00:00,2017-08-01,12,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-5.94285,4
2017-08-01T22:00:00-00:00,2017-08-01T23:00:00-00:00,2017-08-01,16,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-17.42489,4
2017-08-01T07:00:00-00:00,2017-08-01T08:00:00-00:00,2017-08-01,1,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,4.03336,4
2017-08-01T08:00:00-00:00,2017-08-01T09:00:00-00:00,2017-08-01,2,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,5.22452,4
2017-08-01T11:00:00-00:00,2017-08-01T12:00:00-00:00,2017-08-01,5,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,4.71662,4
2017-08-02T05:00:00-00:00,2017-08-02T06:00:00-00:00,2017-08-01,23,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-6.27725,4
2017-08-01T17:00:00-00:00,2017-08-01T18:00:00-00:00,2017-08-01,11,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-4.26793,4
2017-08-01T20:00:00-00:00,2017-08-01T21:00:00-00:00,2017-08-01,14,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-9.0869,4
2017-08-02T06:00:00-00:00,2017-08-02T07:00:00-00:00,2017-08-01,24,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-5.92271,4
2017-08-02T04:00:00-00:00,2017-08-02T05:00:00-00:00,2017-08-01,22,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-7.55731,4
2017-08-02T16:00:00-00:00,2017-08-02T17:00:00-00:00,2017-08-02,10,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,38.71755,5
2017-08-02T09:00:00-00:00,2017-08-02T10:00:00-00:00,2017-08-02,3,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,37.72362,5
2017-08-02T08:00:00-00:00,2017-08-02T09:00:00-00:00,2017-08-02,2,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,41.2649,5
2017-08-02T12:00:00-00:00,2017-08-02T13:00:00-00:00,2017-08-02,6,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,40.66982,5
2017-08-03T02:00:00-00:00,2017-08-03T03:00:00-00:00,2017-08-02,20,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,321.71584,5
2017-08-03T05:00:00-00:00,2017-08-03T06:00:00-00:00,2017-08-02,23,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,44.26624,5
2017-08-02T15:00:00-00:00,2017-08-02T16:00:00-00:00,2017-08-02,9,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,48.01191,5
2017-08-02T18:00:00-00:00,2017-08-02T19:00:00-00:00,2017-08-02,12,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,44.5552,5
2017-08-02T23:00:00-00:00,2017-08-03T00:00:00-00:00,2017-08-02,17,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,149.63931,5
2017-08-03T00:00:00-00:00,2017-08-03T01:00:00-00:00,2017-08-02,18,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,231.83061,5
2017-08-02T13:00:00-00:00,2017-08-02T14:00:00-00:00,2017-08-02,7,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,41.41123,5
2017-08-03T04:00:00-00:00,2017-08-03T05:00:00-00:00,2017-08-02,22,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,57.9105,5
2017-08-02T10:00:00-00:00,2017-08-02T11:00:00-00:00,2017-08-02,4,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,LMP,LMP_PRC,EUREKAA_6_N001,ALL,1,37.16291,5
